soil_temp,soil_phs,Plant_Type
39.3,7.7,unknown
39.1,5.0,unknown
40.3,8.8,unknown
40.1,6.4,unknown
39.3,4.7,unknown
39.1,6.2,unknown
38.3,8.0,unknown
38.1,8.3,unknown
38.3,6.3,unknown
38.1,4.7,unknown
38.3,5.4,unknown
38.1,5.5,unknown
38.1,6.3,unknown
38.3,6.1,unknown
38.1,6.0,unknown
36.3,8.7,unknown
36.1,7.0,unknown
36.3,8.4,unknown
36.1,7.9,unknown
37.3,6.3,unknown
37.1,5.2,unknown
37.3,8.7,unknown
37.1,8.6,unknown
35.1,8.2,unknown
35.3,6.4,unknown
35.1,6.8,unknown
37.3,5.7,unknown
37.1,6.0,unknown
36.3,6.7,unknown
36.1,5.9,unknown
36.3,4.9,unknown
36.1,7.2,unknown
32.3,5.5,unknown
32.1,8.3,Drought-Resistant Plants
34.3,6.7,unknown
34.1,7.5,Drought-Resistant Plants
36.3,5.2,unknown
36.1,5.3,unknown
36.1,8.1,unknown
35.3,7.0,unknown
35.1,6.3,unknown
33.3,6.4,unknown
33.1,7.2,unknown
33.3,6.1,unknown
33.1,7.3,unknown
33.3,4.9,unknown
33.1,6.6,unknown
34.3,6.4,unknown
34.1,7.9,Drought-Resistant Plants
34.1,6.2,unknown
34.3,8.0,Drought-Resistant Plants
34.1,8.3,Drought-Resistant Plants
33.3,7.1,unknown
33.1,4.9,unknown
35.4,4.8,unknown
35.1,7.1,unknown
35.3,7.6,unknown
35.1,7.8,unknown
36.3,4.7,unknown
36.1,6.5,unknown
36.3,8.8,unknown
36.1,8.2,unknown
37.1,6.4,unknown
37.3,5.8,unknown
37.1,6.2,unknown
37.3,8.7,unknown
37.1,7.6,unknown
37.3,8.8,unknown
37.1,8.6,unknown
36.3,7.2,unknown
36.1,4.5,unknown
37.3,7.0,unknown
37.1,7.7,unknown
36.1,5.1,unknown
36.3,5.0,unknown
36.1,5.5,unknown
37.3,4.7,unknown
37.1,7.8,unknown
38.3,8.5,unknown
38.1,6.0,unknown
37.3,5.5,unknown
37.1,8.6,unknown
38.3,7.6,unknown
38.1,7.2,unknown
38.3,7.5,unknown
38.1,6.7,unknown
38.3,5.3,unknown
38.1,4.8,unknown
38.1,5.8,unknown
38.3,8.2,unknown
38.1,8.9,unknown
38.3,7.2,unknown
38.1,7.4,unknown
38.3,6.5,unknown
38.1,7.0,unknown
39.3,7.7,unknown
39.1,4.9,unknown
37.3,5.6,unknown
37.1,6.0,unknown
37.1,4.6,unknown
37.3,4.6,unknown
37.1,6.2,unknown
39.3,5.0,unknown
39.1,8.4,unknown
40.3,6.0,unknown
40.1,8.8,unknown
40.3,5.5,unknown
40.1,4.8,unknown
39.3,6.8,unknown
39.1,6.6,unknown
39.3,5.4,unknown
39.1,7.5,unknown
39.1,5.1,unknown
39.3,4.6,unknown
39.1,4.7,unknown
38.3,8.9,unknown
38.1,7.0,unknown
40.3,7.4,unknown
40.1,5.1,unknown
40.3,6.1,unknown
40.1,4.8,unknown
40.3,8.9,unknown
40.1,8.8,unknown
39.1,8.8,unknown
39.3,6.9,unknown
39.1,6.9,unknown
39.3,7.3,unknown
39.1,8.5,unknown
40.3,7.4,unknown
40.1,8.4,unknown
40.3,4.8,unknown
40.1,5.6,unknown
39.3,5.4,unknown
39.1,8.4,unknown
39.3,8.6,unknown
39.1,5.5,unknown
39.4,4.8,unknown
39.1,7.0,unknown
39.1,6.9,unknown
38.3,4.9,unknown
38.1,7.4,unknown
37.3,5.9,unknown
37.1,6.2,unknown
38.3,7.9,unknown
38.1,5.8,unknown
40.3,4.9,unknown
40.1,6.0,unknown
40.3,5.1,unknown
40.1,7.2,unknown
41.1,8.0,unknown
41.3,7.1,unknown
41.1,7.2,unknown
40.3,5.9,unknown
40.1,7.4,unknown
39.4,5.2,unknown
39.1,5.4,unknown
39.4,5.0,unknown
39.1,5.2,unknown
39.3,4.6,unknown
39.1,4.7,unknown
38.3,6.6,unknown
38.1,6.1,unknown
39.1,5.1,unknown
39.3,5.3,unknown
39.1,5.6,unknown
40.3,8.4,unknown
40.1,6.2,unknown
38.3,5.6,unknown
38.1,7.1,unknown
39.3,5.9,unknown
39.1,8.7,unknown
39.4,6.2,unknown
39.1,7.7,unknown
39.3,5.8,unknown
39.1,6.5,unknown
38.1,4.9,unknown
38.3,8.1,unknown
38.1,4.8,unknown
38.3,7.9,unknown
38.1,8.8,unknown
37.3,5.3,unknown
37.1,5.3,unknown
37.3,6.2,unknown
37.1,5.7,unknown
38.3,6.3,unknown
38.1,8.0,unknown
38.3,6.5,unknown
38.1,5.5,unknown
38.1,5.7,unknown
38.3,7.4,unknown
38.1,6.3,unknown
36.3,7.6,unknown
36.1,5.2,unknown
36.3,6.2,unknown
36.1,6.4,unknown
36.3,7.9,unknown
36.1,7.6,unknown
37.3,5.3,unknown
37.1,7.3,unknown
37.3,5.9,unknown
37.1,8.3,unknown
37.1,5.9,unknown
35.3,7.9,unknown
35.1,8.7,unknown
35.3,5.5,unknown
35.1,6.1,unknown
34.3,7.3,unknown
34.1,5.9,unknown
35.3,6.4,unknown
35.1,9.0,unknown
35.3,7.8,unknown
35.1,6.2,unknown
36.1,7.7,unknown
36.3,6.0,unknown
36.1,6.7,unknown
34.3,8.3,Drought-Resistant Plants
34.1,7.8,Drought-Resistant Plants
35.3,5.1,unknown
35.1,4.7,unknown
35.3,5.4,unknown
35.1,8.5,unknown
34.3,7.1,unknown
34.1,5.1,unknown
34.3,8.9,Drought-Resistant Plants
34.1,8.6,Drought-Resistant Plants
34.3,6.6,unknown
34.1,5.3,unknown
34.3,8.7,Drought-Resistant Plants
34.1,8.9,Drought-Resistant Plants
34.1,4.6,unknown
34.3,4.7,unknown
34.1,7.9,Drought-Resistant Plants
34.3,7.2,unknown
34.1,6.4,unknown
34.3,8.0,Drought-Resistant Plants
34.1,5.2,unknown
34.3,8.0,Drought-Resistant Plants
34.1,5.4,unknown
34.3,6.8,unknown
34.1,7.0,unknown
34.1,6.4,unknown
34.3,7.8,Drought-Resistant Plants
34.1,5.7,unknown
35.3,6.4,unknown
35.1,6.3,unknown
33.3,5.6,unknown
33.1,5.9,unknown
35.3,8.5,unknown
35.1,8.5,unknown
33.3,4.7,unknown
33.1,8.1,Drought-Resistant Plants
33.3,7.3,unknown
33.1,6.9,unknown
33.3,5.1,unknown
33.1,5.2,unknown
33.1,8.1,Drought-Resistant Plants
32.3,4.5,unknown
32.1,6.1,unknown
32.3,4.6,unknown
32.1,8.3,Drought-Resistant Plants
33.3,5.9,unknown
33.1,7.3,unknown
33.3,8.0,Drought-Resistant Plants
33.1,5.8,unknown
33.3,8.5,Drought-Resistant Plants
33.1,5.0,unknown
33.1,7.3,unknown
33.3,5.1,unknown
33.1,4.7,unknown
33.3,7.2,unknown
33.1,6.3,unknown
32.3,7.9,Drought-Resistant Plants
32.1,4.8,unknown
33.3,7.0,unknown
33.1,6.5,unknown
32.3,4.5,unknown
32.1,4.7,unknown
32.3,6.9,unknown
32.1,5.3,unknown
32.3,7.9,Drought-Resistant Plants
32.1,6.1,unknown
32.1,7.3,unknown
32.3,5.9,unknown
32.1,6.8,unknown
32.3,6.8,unknown
32.1,7.5,Drought-Resistant Plants
32.3,7.9,Drought-Resistant Plants
32.1,6.5,unknown
32.3,6.0,unknown
32.1,6.3,unknown
32.3,7.4,unknown
32.1,6.6,unknown
32.1,5.4,unknown
31.3,7.7,Drought-Resistant Plants
31.1,8.9,Drought-Resistant Plants
31.3,6.6,unknown
31.1,5.8,unknown
32.3,7.7,Drought-Resistant Plants
32.1,9.0,Drought-Resistant Plants
32.3,5.3,unknown
32.1,6.4,unknown
29.3,6.6,Tropical and Wetland Plants
29.1,7.1,Herbs and Aromatic Plants
29.1,7.2,Herbs and Aromatic Plants
30.3,6.3,unknown
30.1,4.7,unknown
31.3,6.9,unknown
31.1,6.8,unknown
31.3,8.5,Drought-Resistant Plants
31.1,7.7,Drought-Resistant Plants
31.3,6.4,unknown
31.1,5.8,unknown
31.3,6.1,unknown
31.1,6.1,unknown
31.1,7.7,Drought-Resistant Plants
31.3,5.9,unknown
31.1,4.7,unknown
30.3,5.7,unknown
30.1,4.9,unknown
31.3,6.9,unknown
31.1,7.6,Drought-Resistant Plants
31.3,5.2,unknown
31.1,5.9,unknown
31.3,5.3,unknown
31.1,5.8,unknown
31.3,8.2,Drought-Resistant Plants
31.1,6.2,unknown
31.3,8.8,Drought-Resistant Plants
31.1,7.9,Drought-Resistant Plants
31.1,6.7,unknown
32.3,6.9,unknown
32.1,6.1,unknown
30.3,8.8,Drought-Resistant Plants
30.1,7.0,unknown
30.3,7.4,unknown
30.1,6.6,unknown
27.3,8.4,Drought-Resistant Plants
27.1,5.4,unknown
28.3,8.6,Drought-Resistant Plants
28.1,7.3,Herbs and Aromatic Plants
29.1,4.6,unknown
29.3,6.2,Tropical and Wetland Plants
29.1,5.1,unknown
31.3,8.6,Drought-Resistant Plants
31.1,5.7,unknown
31.3,5.4,unknown
31.1,8.8,Drought-Resistant Plants
31.3,5.6,unknown
31.1,8.4,Drought-Resistant Plants
31.3,6.0,unknown
31.1,4.6,unknown
31.1,7.2,unknown
31.3,7.0,unknown
31.1,7.3,unknown
30.3,6.6,unknown
30.1,4.7,unknown
30.3,5.9,unknown
30.1,8.1,Drought-Resistant Plants
30.3,4.8,unknown
30.1,7.5,Drought-Resistant Plants
29.3,7.1,Herbs and Aromatic Plants
29.1,7.9,Herbs and Aromatic Plants
30.3,6.7,unknown
30.1,5.3,unknown
30.1,4.8,unknown
30.3,8.5,Drought-Resistant Plants
30.1,5.4,unknown
30.3,5.6,unknown
30.1,7.3,unknown
30.3,8.4,Drought-Resistant Plants
30.1,6.9,unknown
30.3,6.8,unknown
30.1,7.8,Drought-Resistant Plants
30.3,8.5,Drought-Resistant Plants
30.1,8.2,Drought-Resistant Plants
30.1,5.8,unknown
30.3,6.6,unknown
30.1,7.0,unknown
31.3,8.4,Drought-Resistant Plants
31.1,8.2,Drought-Resistant Plants
31.3,4.8,unknown
31.1,6.7,unknown
31.3,7.5,Drought-Resistant Plants
31.1,7.7,Drought-Resistant Plants
31.3,6.1,unknown
31.1,8.3,Drought-Resistant Plants
31.3,4.6,unknown
31.1,8.0,Drought-Resistant Plants
31.4,5.1,unknown
31.1,5.3,unknown
31.1,8.0,Drought-Resistant Plants
31.3,8.4,Drought-Resistant Plants
31.1,9.0,Drought-Resistant Plants
31.3,4.8,unknown
31.1,8.3,Drought-Resistant Plants
31.3,4.7,unknown
31.1,7.2,unknown
30.3,5.8,unknown
30.1,5.2,unknown
30.3,8.2,Drought-Resistant Plants
30.1,8.6,Drought-Resistant Plants
30.3,6.8,unknown
30.1,7.4,unknown
30.1,6.7,unknown
31.3,4.6,unknown
31.1,6.8,unknown
31.3,7.9,Drought-Resistant Plants
31.1,7.3,unknown
32.3,6.7,unknown
32.1,8.0,Drought-Resistant Plants
32.3,8.7,Drought-Resistant Plants
32.1,7.1,unknown
31.3,8.8,Drought-Resistant Plants
31.1,8.1,Drought-Resistant Plants
32.1,7.1,unknown
32.3,5.2,unknown
32.1,7.2,unknown
31.3,5.8,unknown
31.1,5.9,unknown
31.3,5.3,unknown
31.1,5.2,unknown
31.3,8.4,Drought-Resistant Plants
31.1,6.9,unknown
31.3,8.6,Drought-Resistant Plants
31.1,8.0,Drought-Resistant Plants
32.3,6.3,unknown
32.1,8.0,Drought-Resistant Plants
32.1,8.9,Drought-Resistant Plants
32.3,8.0,Drought-Resistant Plants
32.1,4.5,unknown
31.3,5.2,unknown
31.1,4.6,unknown
31.3,7.3,unknown
31.1,5.5,unknown
33.3,4.5,unknown
33.1,7.5,Drought-Resistant Plants
31.3,6.9,unknown
31.1,6.6,unknown
31.3,7.0,unknown
31.1,6.3,unknown
32.3,8.3,Drought-Resistant Plants
32.1,7.0,unknown
32.1,5.6,unknown
31.3,5.8,unknown
31.1,4.7,unknown
31.3,8.3,Drought-Resistant Plants
31.1,8.5,Drought-Resistant Plants
31.3,8.9,Drought-Resistant Plants
31.1,5.0,unknown
32.3,7.0,unknown
32.1,7.2,unknown
32.3,7.8,Drought-Resistant Plants
32.1,5.7,unknown
32.3,5.7,unknown
32.1,5.0,unknown
32.1,7.4,unknown
31.3,8.1,Drought-Resistant Plants
31.1,6.6,unknown
32.3,7.6,Drought-Resistant Plants
32.1,7.7,Drought-Resistant Plants
31.3,8.6,Drought-Resistant Plants
31.1,8.1,Drought-Resistant Plants
31.3,8.2,Drought-Resistant Plants
31.1,7.1,unknown
32.3,8.5,Drought-Resistant Plants
32.1,8.2,Drought-Resistant Plants
32.1,5.0,unknown
32.3,6.8,unknown
32.1,7.7,Drought-Resistant Plants
33.3,5.3,unknown
33.1,5.2,unknown
33.3,8.2,Drought-Resistant Plants
33.1,5.3,unknown
33.3,6.6,unknown
33.1,5.6,unknown
32.4,4.7,unknown
33.1,6.7,unknown
33.3,5.6,unknown
33.1,4.8,unknown
35.1,5.3,unknown
35.3,4.7,unknown
35.1,8.8,unknown
33.3,5.7,unknown
33.1,7.1,unknown
33.3,5.0,unknown
33.1,8.0,Drought-Resistant Plants
33.3,5.7,unknown
33.1,5.9,unknown
34.3,5.8,unknown
34.1,6.4,unknown
33.3,5.4,unknown
33.1,7.4,unknown
33.1,5.8,unknown
33.3,5.4,unknown
33.1,8.9,Drought-Resistant Plants
32.3,8.6,Drought-Resistant Plants
32.1,5.5,unknown
32.3,7.3,unknown
32.1,5.3,unknown
32.4,8.0,Drought-Resistant Plants
32.1,7.5,Drought-Resistant Plants
28.3,6.7,Tropical and Wetland Plants
28.1,7.9,Herbs and Aromatic Plants
28.3,5.0,unknown
28.1,8.3,Drought-Resistant Plants
32.1,8.0,Drought-Resistant Plants
32.3,8.7,Drought-Resistant Plants
32.1,7.3,unknown
32.3,8.8,Drought-Resistant Plants
32.1,8.9,Drought-Resistant Plants
32.3,7.7,Drought-Resistant Plants
32.1,7.6,Drought-Resistant Plants
33.3,7.6,Drought-Resistant Plants
33.1,5.5,unknown
33.3,5.0,unknown
33.1,5.6,unknown
32.3,5.8,unknown
32.1,7.4,unknown
33.3,8.0,Drought-Resistant Plants
33.1,5.7,unknown
33.1,5.0,unknown
34.3,4.8,unknown
34.1,7.3,unknown
32.3,7.8,Drought-Resistant Plants
32.1,4.9,unknown
36.3,5.6,unknown
36.1,8.3,unknown
35.3,8.3,unknown
35.1,6.2,unknown
35.3,7.5,unknown
35.1,8.2,unknown
31.3,6.6,unknown
31.1,7.9,Drought-Resistant Plants
31.1,4.6,unknown
33.3,5.1,unknown
33.1,7.2,unknown
34.3,5.6,unknown
34.1,5.2,unknown
35.3,6.2,unknown
35.1,6.3,unknown
33.3,7.0,unknown
33.1,5.1,unknown
34.3,4.9,unknown
34.1,4.8,unknown
34.3,9.0,Drought-Resistant Plants
34.1,8.6,Drought-Resistant Plants
34.1,7.5,Drought-Resistant Plants
34.3,4.9,unknown
34.1,6.9,unknown
35.3,6.6,unknown
35.1,5.8,unknown
35.3,8.3,unknown
35.1,8.4,unknown
35.3,7.3,unknown
35.1,5.8,unknown
35.3,8.4,unknown
35.1,6.6,unknown
24.1,5.5,Medicinal Plants
34.3,7.6,Drought-Resistant Plants
34.1,6.7,unknown
35.3,8.1,unknown
35.1,6.2,unknown
36.3,7.7,unknown
36.1,6.9,unknown
35.3,7.3,unknown
35.1,5.8,unknown
36.3,6.7,unknown
36.1,8.0,unknown
35.3,8.8,unknown
35.1,6.7,unknown
34.3,8.4,Drought-Resistant Plants
34.1,8.0,Drought-Resistant Plants
35.1,6.0,unknown
37.3,4.5,unknown
37.1,5.2,unknown
36.3,8.2,unknown
36.1,6.0,unknown
36.3,6.2,unknown
36.1,5.7,unknown
36.3,6.1,unknown
36.1,5.5,unknown
36.3,4.7,unknown
36.1,8.1,unknown
37.1,6.0,unknown
37.3,8.2,unknown
37.1,8.3,unknown
35.3,8.6,unknown
36.1,7.4,unknown
37.3,6.8,unknown
37.1,6.8,unknown
37.3,8.7,unknown
37.1,5.5,unknown
37.3,5.1,unknown
37.1,6.7,unknown
38.3,7.4,unknown
38.1,6.6,unknown
39.1,7.9,unknown
39.3,5.6,unknown
39.1,5.0,unknown
37.3,6.9,unknown
37.1,4.7,unknown
38.3,7.2,unknown
38.1,8.3,unknown
38.3,5.3,unknown
38.1,6.2,unknown
34.3,5.4,unknown
34.1,6.7,unknown
35.3,8.8,unknown
35.1,6.6,unknown
36.1,8.9,unknown
36.3,6.4,unknown
36.1,6.6,unknown
36.3,7.3,unknown
36.1,6.9,unknown
37.3,4.7,unknown
37.1,5.5,unknown
38.3,8.6,unknown
38.1,8.8,unknown
40.3,5.4,unknown
40.1,5.8,unknown
38.3,8.7,unknown
38.3,8.1,unknown
37.1,6.9,unknown
37.3,8.9,unknown
37.1,6.6,unknown
35.3,6.4,unknown
35.1,7.0,unknown
36.3,5.9,unknown
36.1,5.3,unknown
37.3,6.3,unknown
37.1,4.9,unknown
37.3,8.8,unknown
37.1,5.8,unknown
37.3,5.3,unknown
37.1,8.9,unknown
38.1,7.0,unknown
38.3,4.8,unknown
38.1,7.5,unknown
38.3,6.7,unknown
38.1,5.2,unknown
39.3,5.3,unknown
39.1,5.9,unknown
39.3,5.4,unknown
39.1,4.8,unknown
39.3,4.6,unknown
39.1,6.7,unknown
38.3,5.7,unknown
38.1,4.6,unknown
37.1,4.8,unknown
37.3,6.5,unknown
37.1,5.5,unknown
35.3,6.3,unknown
35.1,8.0,unknown
38.3,5.0,unknown
38.1,5.9,unknown
37.3,5.1,unknown
37.1,6.8,unknown
37.3,7.8,unknown
37.1,7.0,unknown
37.3,4.7,unknown
37.1,7.9,unknown
38.1,8.6,unknown
38.3,5.8,unknown
38.1,6.0,unknown
37.3,5.5,unknown
37.1,6.1,unknown
37.3,6.0,unknown
37.1,7.4,unknown
37.3,8.4,unknown
37.1,5.4,unknown
35.3,8.8,unknown
35.1,6.6,unknown
37.1,7.5,unknown
37.3,6.8,unknown
37.1,4.6,unknown
38.3,7.5,unknown
38.1,8.9,unknown
38.3,6.7,unknown
38.1,6.2,unknown
37.3,8.4,unknown
37.1,8.9,unknown
39.3,8.4,unknown
39.0,7.1,unknown
39.3,6.9,unknown
39.1,7.4,unknown
37.1,4.7,unknown
37.3,6.3,unknown
37.1,5.4,unknown
37.3,5.1,unknown
37.1,5.9,unknown
40.3,5.1,unknown
40.1,9.0,unknown
39.3,4.6,unknown
39.1,5.6,unknown
39.3,6.3,unknown
39.1,5.5,unknown
39.3,8.2,unknown
39.1,8.9,unknown
39.0,5.1,unknown
39.3,7.7,unknown
39.1,7.0,unknown
39.3,4.9,unknown
39.0,4.7,unknown
39.3,4.6,unknown
39.0,6.6,unknown
39.3,8.4,unknown
39.0,4.5,unknown
40.3,7.1,unknown
40.0,8.4,unknown
39.3,6.9,unknown
39.1,8.6,unknown
39.3,4.7,unknown
39.0,5.9,unknown
39.1,6.8,unknown
39.3,4.8,unknown
39.0,8.2,unknown
38.3,8.1,unknown
38.1,5.3,unknown
38.3,6.5,unknown
38.0,4.7,unknown
38.3,8.2,unknown
38.1,5.4,unknown
38.3,8.2,unknown
38.0,8.1,unknown
38.1,6.0,unknown
38.3,8.5,unknown
38.0,5.7,unknown
38.3,8.1,unknown
38.0,4.9,unknown
38.3,8.2,unknown
38.0,8.9,unknown
39.3,7.6,unknown
39.1,6.8,unknown
39.3,7.4,unknown
39.1,6.9,unknown
39.3,7.0,unknown
39.1,5.7,unknown
39.3,7.5,unknown
39.1,4.7,unknown
39.1,5.5,unknown
38.3,5.3,unknown
38.1,7.1,unknown
37.3,8.9,unknown
37.1,6.2,unknown
35.3,8.6,unknown
35.1,6.0,unknown
37.3,5.0,unknown
37.1,6.1,unknown
38.3,7.6,unknown
38.1,8.9,unknown
38.1,8.5,unknown
38.3,8.1,unknown
38.0,6.4,unknown
38.3,7.0,unknown
38.1,8.5,unknown
38.3,8.2,unknown
38.1,6.9,unknown
38.3,8.5,unknown
38.1,5.9,unknown
40.3,4.9,unknown
40.0,8.0,unknown
39.3,6.7,unknown
39.1,5.7,unknown
38.3,5.3,unknown
38.1,4.6,unknown
38.1,5.3,unknown
39.3,6.4,unknown
39.0,7.0,unknown
38.3,5.8,unknown
38.0,6.3,unknown
37.3,5.3,unknown
37.1,5.6,unknown
38.1,7.5,unknown
38.3,5.5,unknown
38.0,6.1,unknown
38.3,6.7,unknown
38.3,7.7,unknown
38.1,8.2,unknown
38.0,6.6,unknown
39.3,4.9,unknown
39.1,6.6,unknown
38.3,4.5,unknown
38.1,6.0,unknown
38.3,7.6,unknown
38.1,7.3,unknown
38.3,4.6,unknown
38.1,7.3,unknown
40.3,7.7,unknown
40.1,4.9,unknown
39.3,4.5,unknown
39.1,8.4,unknown
39.1,7.6,unknown
39.3,8.9,unknown
39.1,7.5,unknown
40.3,6.4,unknown
40.1,6.8,unknown
38.3,8.9,unknown
38.0,7.0,unknown
37.3,5.3,unknown
37.1,5.9,unknown
39.3,6.1,unknown
39.0,5.5,unknown
39.1,6.2,unknown
40.3,4.6,unknown
40.1,8.9,unknown
38.3,5.3,unknown
38.1,7.4,unknown
38.3,7.2,unknown
38.1,7.3,unknown
37.3,8.1,unknown
37.1,4.9,unknown
37.3,7.5,unknown
37.1,8.0,unknown
38.3,6.4,unknown
38.1,6.8,unknown
37.1,6.8,unknown
37.3,8.1,unknown
37.1,8.6,unknown
37.3,6.4,unknown
37.1,6.0,unknown
37.3,8.4,unknown
37.1,5.2,unknown
38.3,6.4,unknown
38.1,7.1,unknown
38.3,9.0,unknown
38.1,8.4,unknown
38.3,8.4,unknown
38.1,5.7,unknown
35.3,8.7,unknown
35.0,6.9,unknown
35.1,6.3,unknown
36.3,7.1,unknown
36.1,6.9,unknown
38.3,8.9,unknown
38.1,7.7,unknown
39.3,5.9,unknown
39.1,5.2,unknown
39.3,8.2,unknown
39.1,6.4,unknown
36.3,8.5,unknown
36.1,7.4,unknown
37.3,7.2,unknown
37.1,5.0,unknown
37.1,8.2,unknown
38.3,6.1,unknown
38.1,7.8,unknown
38.3,6.6,unknown
38.1,7.3,unknown
38.3,6.9,unknown
38.1,4.9,unknown
37.3,7.7,unknown
37.1,5.5,unknown
38.3,7.3,unknown
38.1,6.9,unknown
37.1,9.0,unknown
37.3,7.1,unknown
37.1,6.9,unknown
38.3,6.5,unknown
38.1,7.8,unknown
39.3,4.7,unknown
39.1,4.9,unknown
38.3,8.0,unknown
38.1,8.2,unknown
37.3,8.8,unknown
37.1,8.1,unknown
38.3,6.8,unknown
38.1,5.4,unknown
38.1,8.7,unknown
36.3,7.9,unknown
36.1,7.6,unknown
36.3,6.3,unknown
36.1,4.8,unknown
38.3,7.2,unknown
38.1,8.5,unknown
39.3,5.3,unknown
39.1,5.8,unknown
39.3,8.9,unknown
39.1,5.7,unknown
39.3,7.0,unknown
39.1,4.7,unknown
38.3,8.5,unknown
38.1,7.6,unknown
38.1,8.8,unknown
37.3,6.7,unknown
37.1,8.7,unknown
37.3,6.3,unknown
37.1,4.9,unknown
38.3,5.6,unknown
38.1,7.7,unknown
38.3,7.3,unknown
38.1,5.9,unknown
39.3,6.9,unknown
39.0,6.9,unknown
37.1,5.0,unknown
37.3,6.8,unknown
37.1,5.7,unknown
37.3,5.5,unknown
37.1,8.6,unknown
38.3,7.1,unknown
38.1,8.5,unknown
38.3,6.5,unknown
38.1,8.0,unknown
38.3,8.5,unknown
38.0,5.3,unknown
38.3,6.4,unknown
38.0,8.3,unknown
38.1,5.1,unknown
37.3,5.8,unknown
37.1,8.7,unknown
39.3,5.7,unknown
39.1,7.9,unknown
38.3,5.0,unknown
38.0,7.2,unknown
37.3,6.7,unknown
37.1,6.4,unknown
37.3,5.1,unknown
37.0,5.0,unknown
38.1,7.0,unknown
38.3,4.9,unknown
38.1,5.4,unknown
38.3,8.5,unknown
38.1,8.5,unknown
37.3,8.5,unknown
37.1,5.5,unknown
38.3,8.2,unknown
38.1,7.6,unknown
38.3,8.3,unknown
38.1,6.5,unknown
37.1,7.8,unknown
37.3,6.6,unknown
37.1,7.0,unknown
37.3,6.3,unknown
37.1,6.6,unknown
29.1,8.8,Drought-Resistant Plants
17.2,5.3,unknown
37.3,8.2,unknown
37.1,5.4,unknown
27.6,7.0,Herbs and Aromatic Plants
37.3,6.6,unknown
37.1,6.2,unknown
37.3,5.5,unknown
37.1,8.3,unknown
26.4,5.3,unknown
13.3,4.7,Berries and Evergreens
37.1,8.8,unknown
17.7,7.4,Stone Fruits
36.3,8.5,unknown
36.1,7.5,unknown
38.3,7.3,unknown
38.0,7.0,unknown
16.5,5.6,Leafy Greens and Root Vegetables
18.6,9.0,unknown
41.3,7.9,unknown
41.0,5.8,unknown
16.6,7.9,unknown
38.3,6.1,unknown
38.1,8.2,unknown
38.4,7.0,unknown
38.1,8.3,unknown
23.4,4.8,unknown
37.3,6.1,unknown
37.0,7.7,unknown
10.0,6.1,Leafy Greens and Root Vegetables
11.0,6.3,Leafy Greens and Root Vegetables
36.3,7.9,unknown
36.1,7.9,unknown
38.1,8.2,unknown
22.1,6.6,Warm-Season Fruits and Vegetables
36.3,4.9,unknown
36.0,7.8,unknown
22.4,4.7,unknown
35.3,6.0,unknown
35.0,6.9,unknown
21.4,4.6,unknown
36.3,4.6,unknown
36.0,5.2,unknown
36.3,8.1,unknown
36.0,5.3,unknown
27.0,7.3,Herbs and Aromatic Plants
14.6,6.5,Leafy Greens and Root Vegetables
36.3,7.3,unknown
36.1,5.8,unknown
35.3,4.8,unknown
35.0,8.2,Drought-Resistant Plants
35.1,7.7,unknown
27.0,7.5,Herbs and Aromatic Plants
35.3,8.1,unknown
35.0,5.5,unknown
15.8,5.3,unknown
35.3,6.1,unknown
35.0,5.2,unknown
18.2,8.3,unknown
10.5,6.9,Cool-Season Grains
35.3,8.0,unknown
35.0,5.8,unknown
19.4,8.1,unknown
35.3,7.3,unknown
35.0,8.5,Drought-Resistant Plants
36.3,6.3,unknown
36.1,5.0,unknown
23.6,6.9,Warm-Season Fruits and Vegetables
37.3,6.6,unknown
37.1,5.3,unknown
27.2,5.4,unknown
37.1,4.9,unknown
36.3,7.4,unknown
36.1,4.6,unknown
28.7,6.6,Tropical and Wetland Plants
33.3,4.6,unknown
33.0,5.9,unknown
15.8,7.8,unknown
19.0,7.6,unknown
32.3,5.0,unknown
32.1,7.8,Drought-Resistant Plants
24.8,7.9,Herbs and Aromatic Plants
30.3,8.9,Drought-Resistant Plants
30.0,7.6,Herbs and Aromatic Plants
32.3,8.5,Drought-Resistant Plants
32.1,5.6,unknown
24.9,6.6,Warm-Season Fruits and Vegetables
31.3,8.6,Drought-Resistant Plants
31.1,8.3,Drought-Resistant Plants
15.6,4.5,unknown
31.0,8.1,Drought-Resistant Plants
33.3,7.4,unknown
33.1,8.0,Drought-Resistant Plants
13.6,6.2,Leafy Greens and Root Vegetables
20.4,5.8,Medicinal Plants
34.3,8.2,Drought-Resistant Plants
34.1,7.8,Drought-Resistant Plants
33.3,5.2,unknown
33.1,5.4,unknown
24.6,6.5,Warm-Season Fruits and Vegetables
34.3,5.7,unknown
34.1,7.0,unknown
25.6,8.7,Drought-Resistant Plants
34.3,8.7,Drought-Resistant Plants
34.1,7.0,unknown
12.1,6.2,Leafy Greens and Root Vegetables
34.3,7.9,Drought-Resistant Plants
34.1,5.0,unknown
15.3,7.2,Stone Fruits
34.0,7.3,unknown
25.1,7.5,Herbs and Aromatic Plants
34.3,7.7,Drought-Resistant Plants
34.1,7.6,Drought-Resistant Plants
25.5,8.7,Drought-Resistant Plants
32.3,4.5,unknown
32.1,7.9,Drought-Resistant Plants
34.3,4.7,unknown
34.1,7.3,unknown
22.5,8.9,unknown
