soil_temp,soil_phs,Plant_Type
21.3,6.8,Warm-Season Fruits and Vegetables
12.1,6.0,Leafy Greens and Root Vegetables
22.6,6.3,Legumes and Nitrogen-Fixers
17.1,6.8,Legumes and Nitrogen-Fixers
21.1,6.1,Legumes and Nitrogen-Fixers
10.3,6.8,Cool-Season Grains
25.8,6.3,Tropical and Wetland Plants
18.4,5.5,Leafy Greens and Root Vegetables
25.1,8.8,Drought-Resistant Plants
23.5,7.6,Herbs and Aromatic Plants
22.2,7.8,Herbs and Aromatic Plants
27.8,9.0,Drought-Resistant Plants
25.6,7.5,Herbs and Aromatic Plants
13.2,6.4,Leafy Greens and Root Vegetables
23.4,7.7,Herbs and Aromatic Plants
21.2,5.5,Medicinal Plants
16.9,6.9,Legumes and Nitrogen-Fixers
12.6,4.9,Berries and Evergreens
19.1,6.1,Leafy Greens and Root Vegetables
25.7,6.8,Tropical and Wetland Plants
29.9,8.8,Drought-Resistant Plants
16.3,6.8,Legumes and Nitrogen-Fixers
24.0,8.0,Herbs and Aromatic Plants
26.1,8.9,Drought-Resistant Plants
25.9,8.2,Drought-Resistant Plants
21.7,6.4,Legumes and Nitrogen-Fixers
9.7,6.4,Cool-Season Grains
23.2,6.5,Warm-Season Fruits and Vegetables
25.0,7.9,Herbs and Aromatic Plants
14.3,4.9,Berries and Evergreens
13.6,5.4,Berries and Evergreens
22.6,6.0,Legumes and Nitrogen-Fixers
24.1,6.0,Legumes and Nitrogen-Fixers
19.6,5.6,Leafy Greens and Root Vegetables
28.6,6.5,Tropical and Wetland Plants
10.1,6.2,Leafy Greens and Root Vegetables
13.7,6.3,Leafy Greens and Root Vegetables
25.3,7.5,Herbs and Aromatic Plants
14.9,4.6,Berries and Evergreens
13.9,6.0,Leafy Greens and Root Vegetables
10.5,5.5,Berries and Evergreens
15.8,6.7,Legumes and Nitrogen-Fixers
22.1,6.0,Legumes and Nitrogen-Fixers
23.9,7.4,Warm-Season Fruits and Vegetables
26.3,8.8,Drought-Resistant Plants
22.8,6.5,Warm-Season Fruits and Vegetables
15.1,6.8,Legumes and Nitrogen-Fixers
20.8,7.9,Herbs and Aromatic Plants
19.8,5.9,Leafy Greens and Root Vegetables
29.7,8.7,Drought-Resistant Plants
16.4,6.4,Leafy Greens and Root Vegetables
26.6,7.6,Herbs and Aromatic Plants
20.1,7.9,Herbs and Aromatic Plants
10.2,4.6,Berries and Evergreens
10.5,5.2,Berries and Evergreens
28.0,7.5,Herbs and Aromatic Plants
24.0,5.8,Medicinal Plants
24.0,7.4,Warm-Season Fruits and Vegetables
23.0,5.8,Medicinal Plants
21.0,6.2,Legumes and Nitrogen-Fixers
23.0,6.1,Legumes and Nitrogen-Fixers
23.0,7.5,Warm-Season Fruits and Vegetables
21.0,5.8,Medicinal Plants
23.0,6.7,Warm-Season Fruits and Vegetables
25.0,6.8,Warm-Season Fruits and Vegetables
24.0,6.7,Warm-Season Fruits and Vegetables
33.0,8.4,Drought-Resistant Plants
30.0,6.2,Tropical and Wetland Plants
25.0,8.0,Herbs and Aromatic Plants
33.0,7.6,Drought-Resistant Plants
32.0,8.1,Drought-Resistant Plants
29.0,9.0,Drought-Resistant Plants
24.0,6.8,Warm-Season Fruits and Vegetables
26.0,6.4,Tropical and Wetland Plants
25.0,7.0,Warm-Season Fruits and Vegetables
22.0,6.3,Legumes and Nitrogen-Fixers
17.0,5.7,Leafy Greens and Root Vegetables
22.0,6.8,Warm-Season Fruits and Vegetables
22.0,7.9,Herbs and Aromatic Plants
25.0,7.4,Warm-Season Fruits and Vegetables
25.0,8.2,Drought-Resistant Plants
27.0,7.9,Herbs and Aromatic Plants
20.0,5.7,Leafy Greens and Root Vegetables
26.0,6.4,Tropical and Wetland Plants
28.0,8.9,Drought-Resistant Plants
33.0,8.5,Drought-Resistant Plants
28.0,7.1,Herbs and Aromatic Plants
30.0,8.4,Drought-Resistant Plants
27.0,8.4,Drought-Resistant Plants
25.0,7.8,Herbs and Aromatic Plants
35.0,9.0,Drought-Resistant Plants
35.0,8.9,Drought-Resistant Plants
33.0,8.3,Drought-Resistant Plants
30.0,8.4,Drought-Resistant Plants
27.0,6.2,Tropical and Wetland Plants
30.0,6.4,Tropical and Wetland Plants
29.0,7.0,Herbs and Aromatic Plants
28.0,7.2,Herbs and Aromatic Plants
24.0,7.7,Herbs and Aromatic Plants
26.0,7.9,Herbs and Aromatic Plants
26.0,8.7,Drought-Resistant Plants
23.0,5.9,Medicinal Plants
26.0,5.5,Medicinal Plants
21.0,7.0,Warm-Season Fruits and Vegetables
22.0,7.4,Warm-Season Fruits and Vegetables
30.0,8.7,Drought-Resistant Plants
24.0,6.3,Legumes and Nitrogen-Fixers
30.0,6.8,Tropical and Wetland Plants
28.0,8.4,Drought-Resistant Plants
27.0,8.5,Drought-Resistant Plants
27.0,6.0,Tropical and Wetland Plants
27.0,7.3,Herbs and Aromatic Plants
27.0,7.5,Herbs and Aromatic Plants
30.0,8.6,Drought-Resistant Plants
34.0,8.1,Drought-Resistant Plants
28.0,5.8,Medicinal Plants
33.0,8.0,Drought-Resistant Plants
31.0,8.4,Drought-Resistant Plants
29.0,7.8,Herbs and Aromatic Plants
30.0,8.7,Drought-Resistant Plants
30.0,8.0,Herbs and Aromatic Plants
29.0,8.1,Drought-Resistant Plants
27.0,7.3,Herbs and Aromatic Plants
24.0,7.1,Warm-Season Fruits and Vegetables
22.0,5.6,Medicinal Plants
23.0,5.7,Medicinal Plants
24.0,7.7,Herbs and Aromatic Plants
25.0,6.4,Tropical and Wetland Plants
22.0,7.8,Herbs and Aromatic Plants
22.0,7.0,Warm-Season Fruits and Vegetables
22.0,6.2,Legumes and Nitrogen-Fixers
23.0,5.6,Medicinal Plants
24.0,6.5,Warm-Season Fruits and Vegetables
26.0,6.5,Tropical and Wetland Plants
25.0,7.9,Herbs and Aromatic Plants
23.0,6.1,Legumes and Nitrogen-Fixers
21.0,5.6,Medicinal Plants
20.0,7.1,Warm-Season Fruits and Vegetables
22.0,7.2,Warm-Season Fruits and Vegetables
23.0,6.3,Legumes and Nitrogen-Fixers
25.0,5.8,Medicinal Plants
23.0,7.4,Warm-Season Fruits and Vegetables
23.0,6.8,Warm-Season Fruits and Vegetables
23.0,6.0,Legumes and Nitrogen-Fixers
21.0,6.4,Legumes and Nitrogen-Fixers
23.0,6.9,Warm-Season Fruits and Vegetables
23.0,5.8,Medicinal Plants
26.0,6.3,Tropical and Wetland Plants
26.0,5.8,Medicinal Plants
23.0,6.6,Warm-Season Fruits and Vegetables
23.0,6.1,Legumes and Nitrogen-Fixers
20.0,7.8,Herbs and Aromatic Plants
21.0,6.6,Warm-Season Fruits and Vegetables
16.0,6.4,Leafy Greens and Root Vegetables
17.0,6.7,Legumes and Nitrogen-Fixers
21.0,7.5,Warm-Season Fruits and Vegetables
20.0,6.7,Warm-Season Fruits and Vegetables
21.0,6.0,Legumes and Nitrogen-Fixers
26.0,5.6,Medicinal Plants
21.0,7.4,Warm-Season Fruits and Vegetables
21.0,6.3,Legumes and Nitrogen-Fixers
22.0,7.9,Herbs and Aromatic Plants
24.0,6.4,Legumes and Nitrogen-Fixers
22.0,7.4,Warm-Season Fruits and Vegetables
27.0,7.5,Herbs and Aromatic Plants
25.0,8.7,Drought-Resistant Plants
22.0,6.2,Legumes and Nitrogen-Fixers
22.0,7.4,Warm-Season Fruits and Vegetables
24.0,6.8,Warm-Season Fruits and Vegetables
28.0,6.4,Tropical and Wetland Plants
22.0,7.0,Warm-Season Fruits and Vegetables
23.0,7.3,Warm-Season Fruits and Vegetables
23.0,6.1,Legumes and Nitrogen-Fixers
24.0,7.1,Warm-Season Fruits and Vegetables
30.0,6.5,Tropical and Wetland Plants
25.0,5.8,Medicinal Plants
23.0,5.6,Medicinal Plants
24.0,7.8,Herbs and Aromatic Plants
26.0,5.7,Medicinal Plants
26.0,7.5,Herbs and Aromatic Plants
26.0,6.4,Tropical and Wetland Plants
28.0,8.0,Herbs and Aromatic Plants
32.0,8.5,Drought-Resistant Plants
33.0,7.7,Drought-Resistant Plants
25.0,7.1,Warm-Season Fruits and Vegetables
28.0,7.6,Herbs and Aromatic Plants
31.0,8.7,Drought-Resistant Plants
35.0,8.4,Drought-Resistant Plants
30.0,7.7,Herbs and Aromatic Plants
33.0,7.6,Drought-Resistant Plants
25.0,7.3,Warm-Season Fruits and Vegetables
21.0,6.3,Legumes and Nitrogen-Fixers
22.0,6.3,Legumes and Nitrogen-Fixers
25.0,7.1,Warm-Season Fruits and Vegetables
34.0,7.5,Drought-Resistant Plants
31.0,8.7,Drought-Resistant Plants
29.0,8.6,Drought-Resistant Plants
27.0,8.2,Drought-Resistant Plants
28.0,8.3,Drought-Resistant Plants
29.0,7.5,Herbs and Aromatic Plants
31.0,7.8,Drought-Resistant Plants
35.0,7.5,Drought-Resistant Plants
35.0,8.0,Drought-Resistant Plants
35.0,9.0,Drought-Resistant Plants
35.0,7.6,Drought-Resistant Plants
32.0,8.6,Drought-Resistant Plants
35.0,7.7,Drought-Resistant Plants
35.0,7.5,Drought-Resistant Plants
35.0,8.4,Drought-Resistant Plants
35.0,8.3,Drought-Resistant Plants
35.0,7.8,Drought-Resistant Plants
34.0,8.0,Drought-Resistant Plants
33.0,8.3,Drought-Resistant Plants
34.0,7.8,Drought-Resistant Plants
30.0,8.7,Drought-Resistant Plants
29.0,7.6,Herbs and Aromatic Plants
28.0,7.7,Herbs and Aromatic Plants
29.0,7.3,Herbs and Aromatic Plants
30.0,6.5,Tropical and Wetland Plants
33.0,7.8,Drought-Resistant Plants
33.0,7.9,Drought-Resistant Plants
32.0,7.9,Drought-Resistant Plants
29.0,6.5,Tropical and Wetland Plants
29.0,7.3,Herbs and Aromatic Plants
29.0,6.2,Tropical and Wetland Plants
29.0,6.4,Tropical and Wetland Plants
25.0,6.0,Tropical and Wetland Plants
25.0,5.9,Medicinal Plants
26.0,6.6,Tropical and Wetland Plants
27.0,7.2,Herbs and Aromatic Plants
26.0,8.1,Drought-Resistant Plants
24.0,6.2,Legumes and Nitrogen-Fixers
23.0,7.8,Herbs and Aromatic Plants
24.0,6.9,Warm-Season Fruits and Vegetables
25.0,6.3,Tropical and Wetland Plants
27.0,5.9,Medicinal Plants
26.0,6.9,Tropical and Wetland Plants
20.0,5.8,Leafy Greens and Root Vegetables
20.0,6.9,Warm-Season Fruits and Vegetables
22.0,7.0,Warm-Season Fruits and Vegetables
20.0,6.2,Leafy Greens and Root Vegetables
17.0,5.6,Leafy Greens and Root Vegetables
20.0,7.6,Herbs and Aromatic Plants
20.0,7.1,Warm-Season Fruits and Vegetables
19.0,6.6,Warm-Season Fruits and Vegetables
20.0,6.8,Warm-Season Fruits and Vegetables
20.0,7.7,Herbs and Aromatic Plants
23.0,6.0,Legumes and Nitrogen-Fixers
19.0,7.4,Warm-Season Fruits and Vegetables
19.0,6.8,Warm-Season Fruits and Vegetables
22.0,7.1,Warm-Season Fruits and Vegetables
22.0,5.5,Medicinal Plants
21.0,6.8,Warm-Season Fruits and Vegetables
25.0,6.5,Warm-Season Fruits and Vegetables
25.0,5.6,Medicinal Plants
23.0,7.2,Warm-Season Fruits and Vegetables
25.0,8.6,Drought-Resistant Plants
27.0,6.9,Tropical and Wetland Plants
24.0,5.9,Medicinal Plants
25.0,7.7,Herbs and Aromatic Plants
25.0,8.2,Drought-Resistant Plants
30.0,8.0,Herbs and Aromatic Plants
22.0,7.1,Warm-Season Fruits and Vegetables
20.0,7.5,Warm-Season Fruits and Vegetables
22.0,8.0,Herbs and Aromatic Plants
25.0,6.0,Tropical and Wetland Plants
27.0,5.8,Medicinal Plants
26.0,8.3,Drought-Resistant Plants
26.0,8.0,Herbs and Aromatic Plants
27.0,7.9,Herbs and Aromatic Plants
27.0,8.1,Drought-Resistant Plants
27.0,6.3,Tropical and Wetland Plants
35.0,8.4,Drought-Resistant Plants
30.0,6.8,Tropical and Wetland Plants
30.0,7.4,Herbs and Aromatic Plants
28.0,6.3,Tropical and Wetland Plants
31.0,7.8,Drought-Resistant Plants
33.0,8.2,Drought-Resistant Plants
30.0,7.3,Herbs and Aromatic Plants
30.0,7.4,Herbs and Aromatic Plants
32.0,8.7,Drought-Resistant Plants
30.0,7.0,Herbs and Aromatic Plants
27.0,6.3,Tropical and Wetland Plants
26.0,6.4,Tropical and Wetland Plants
30.0,7.6,Herbs and Aromatic Plants
35.0,8.6,Drought-Resistant Plants
34.0,8.9,Drought-Resistant Plants
35.0,8.1,Drought-Resistant Plants
32.0,7.5,Drought-Resistant Plants
32.0,7.6,Drought-Resistant Plants
33.0,8.4,Drought-Resistant Plants
30.0,7.2,Herbs and Aromatic Plants
29.0,7.5,Herbs and Aromatic Plants
29.0,7.3,Herbs and Aromatic Plants
29.0,6.3,Tropical and Wetland Plants
28.0,8.5,Drought-Resistant Plants
26.0,8.7,Drought-Resistant Plants
26.0,8.1,Drought-Resistant Plants
26.0,7.7,Herbs and Aromatic Plants
26.0,6.3,Tropical and Wetland Plants
23.0,7.0,Warm-Season Fruits and Vegetables
25.0,8.2,Drought-Resistant Plants
27.0,8.5,Drought-Resistant Plants
28.0,6.4,Tropical and Wetland Plants
26.0,7.7,Herbs and Aromatic Plants
23.0,5.7,Medicinal Plants
26.0,8.5,Drought-Resistant Plants
26.0,8.1,Drought-Resistant Plants
27.0,6.5,Tropical and Wetland Plants
27.0,6.1,Tropical and Wetland Plants
26.0,6.4,Tropical and Wetland Plants
26.0,6.1,Tropical and Wetland Plants
26.0,8.7,Drought-Resistant Plants
27.0,5.6,Medicinal Plants
27.0,8.8,Drought-Resistant Plants
28.0,7.3,Herbs and Aromatic Plants
28.0,8.7,Drought-Resistant Plants
27.0,6.8,Tropical and Wetland Plants
25.0,7.7,Herbs and Aromatic Plants
22.0,6.2,Legumes and Nitrogen-Fixers
21.0,7.0,Warm-Season Fruits and Vegetables
26.0,8.7,Drought-Resistant Plants
25.0,6.9,Warm-Season Fruits and Vegetables
24.0,6.0,Legumes and Nitrogen-Fixers
27.0,6.6,Tropical and Wetland Plants
26.0,9.0,Drought-Resistant Plants
27.0,6.7,Tropical and Wetland Plants
27.0,8.5,Drought-Resistant Plants
26.0,8.7,Drought-Resistant Plants
26.0,7.8,Herbs and Aromatic Plants
28.0,8.1,Drought-Resistant Plants
26.0,6.9,Tropical and Wetland Plants
26.0,5.8,Medicinal Plants
26.0,6.0,Tropical and Wetland Plants
23.0,7.9,Herbs and Aromatic Plants
24.0,5.8,Medicinal Plants
24.0,6.7,Warm-Season Fruits and Vegetables
23.0,6.4,Legumes and Nitrogen-Fixers
28.0,8.4,Drought-Resistant Plants
27.0,7.3,Herbs and Aromatic Plants
26.0,8.0,Herbs and Aromatic Plants
27.0,8.8,Drought-Resistant Plants
25.0,8.2,Drought-Resistant Plants
25.0,7.6,Herbs and Aromatic Plants
23.0,8.0,Herbs and Aromatic Plants
24.0,7.8,Herbs and Aromatic Plants
24.0,8.0,Herbs and Aromatic Plants
25.0,6.4,Tropical and Wetland Plants
26.0,6.7,Tropical and Wetland Plants
28.0,8.7,Drought-Resistant Plants
26.0,5.5,Medicinal Plants
25.0,6.2,Tropical and Wetland Plants
24.0,5.7,Medicinal Plants
26.0,5.5,Medicinal Plants
28.0,8.5,Drought-Resistant Plants
27.0,5.5,Medicinal Plants
22.0,7.9,Herbs and Aromatic Plants
23.0,6.8,Warm-Season Fruits and Vegetables
24.0,6.4,Legumes and Nitrogen-Fixers
23.0,5.5,Medicinal Plants
22.0,7.3,Warm-Season Fruits and Vegetables
21.0,5.5,Medicinal Plants
18.0,7.5,Warm-Season Fruits and Vegetables
25.0,5.8,Medicinal Plants
24.0,6.5,Warm-Season Fruits and Vegetables
23.0,8.0,Herbs and Aromatic Plants
24.0,6.1,Legumes and Nitrogen-Fixers
25.0,6.4,Tropical and Wetland Plants
24.0,6.4,Legumes and Nitrogen-Fixers
22.0,5.5,Medicinal Plants
20.0,7.3,Warm-Season Fruits and Vegetables
20.0,7.9,Herbs and Aromatic Plants
28.0,6.4,Tropical and Wetland Plants
28.0,5.7,Medicinal Plants
26.0,7.9,Herbs and Aromatic Plants
26.0,5.9,Medicinal Plants
27.0,8.5,Drought-Resistant Plants
22.0,6.8,Warm-Season Fruits and Vegetables
27.0,6.5,Tropical and Wetland Plants
29.0,7.4,Herbs and Aromatic Plants
26.0,5.6,Medicinal Plants
27.0,8.2,Drought-Resistant Plants
27.0,8.8,Drought-Resistant Plants
25.0,8.8,Drought-Resistant Plants
24.0,5.9,Medicinal Plants
24.0,5.8,Medicinal Plants
25.0,7.9,Herbs and Aromatic Plants
28.0,7.6,Herbs and Aromatic Plants
27.0,6.7,Tropical and Wetland Plants
29.0,6.5,Tropical and Wetland Plants
28.0,5.8,Medicinal Plants
29.0,8.8,Drought-Resistant Plants
27.0,5.7,Medicinal Plants
26.0,6.1,Tropical and Wetland Plants
27.0,8.9,Drought-Resistant Plants
28.0,7.9,Herbs and Aromatic Plants
30.0,6.0,Tropical and Wetland Plants
35.0,8.3,Drought-Resistant Plants
35.0,8.4,Drought-Resistant Plants
32.0,8.6,Drought-Resistant Plants
32.0,8.5,Drought-Resistant Plants
31.0,8.0,Drought-Resistant Plants
31.0,8.8,Drought-Resistant Plants
22.0,6.7,Warm-Season Fruits and Vegetables
28.0,6.8,Tropical and Wetland Plants
34.0,8.8,Drought-Resistant Plants
33.0,8.6,Drought-Resistant Plants
35.0,8.6,Drought-Resistant Plants
35.0,7.9,Drought-Resistant Plants
30.0,7.9,Herbs and Aromatic Plants
35.0,7.9,Drought-Resistant Plants
35.0,8.5,Drought-Resistant Plants
25.0,7.6,Herbs and Aromatic Plants
25.0,7.2,Warm-Season Fruits and Vegetables
24.0,7.4,Warm-Season Fruits and Vegetables
25.0,7.3,Warm-Season Fruits and Vegetables
24.0,7.2,Warm-Season Fruits and Vegetables
26.0,5.7,Medicinal Plants
25.0,5.5,Medicinal Plants
23.0,7.7,Herbs and Aromatic Plants
26.0,6.1,Tropical and Wetland Plants
25.0,9.0,Drought-Resistant Plants
25.0,5.5,Medicinal Plants
23.0,6.1,Legumes and Nitrogen-Fixers
26.0,6.6,Tropical and Wetland Plants
25.0,6.3,Tropical and Wetland Plants
24.0,7.4,Warm-Season Fruits and Vegetables
24.0,6.2,Legumes and Nitrogen-Fixers
28.0,6.0,Tropical and Wetland Plants
23.0,5.8,Medicinal Plants
24.0,7.4,Warm-Season Fruits and Vegetables
24.0,6.6,Warm-Season Fruits and Vegetables
24.0,7.9,Herbs and Aromatic Plants
21.0,7.1,Warm-Season Fruits and Vegetables
27.0,6.2,Tropical and Wetland Plants
25.0,6.8,Warm-Season Fruits and Vegetables
24.0,6.3,Legumes and Nitrogen-Fixers
22.0,6.9,Warm-Season Fruits and Vegetables
25.0,7.7,Herbs and Aromatic Plants
26.0,8.6,Drought-Resistant Plants
23.0,7.7,Herbs and Aromatic Plants
21.0,5.7,Medicinal Plants
24.0,6.4,Legumes and Nitrogen-Fixers
22.0,8.0,Herbs and Aromatic Plants
24.0,6.6,Warm-Season Fruits and Vegetables
24.0,7.9,Herbs and Aromatic Plants
23.0,5.8,Medicinal Plants
25.0,5.7,Medicinal Plants
21.0,6.9,Warm-Season Fruits and Vegetables
23.0,7.6,Herbs and Aromatic Plants
20.6,7.4,Warm-Season Fruits and Vegetables
22.0,8.0,Herbs and Aromatic Plants
21.0,6.9,Warm-Season Fruits and Vegetables
22.0,7.1,Warm-Season Fruits and Vegetables
22.0,7.3,Warm-Season Fruits and Vegetables
21.0,6.2,Legumes and Nitrogen-Fixers
21.5,8.0,Herbs and Aromatic Plants
21.0,7.8,Herbs and Aromatic Plants
20.0,6.8,Warm-Season Fruits and Vegetables
22.0,7.8,Herbs and Aromatic Plants
22.0,5.5,Medicinal Plants
21.0,6.1,Legumes and Nitrogen-Fixers
20.0,7.0,Warm-Season Fruits and Vegetables
21.0,5.8,Medicinal Plants
23.0,5.6,Medicinal Plants
21.5,7.8,Herbs and Aromatic Plants
22.7,7.6,Herbs and Aromatic Plants
22.4,5.9,Medicinal Plants
21.4,6.4,Legumes and Nitrogen-Fixers
23.3,7.0,Warm-Season Fruits and Vegetables
24.6,6.7,Warm-Season Fruits and Vegetables
23.0,7.6,Herbs and Aromatic Plants
23.5,7.1,Warm-Season Fruits and Vegetables
22.5,6.8,Warm-Season Fruits and Vegetables
24.3,6.8,Warm-Season Fruits and Vegetables
23.7,5.7,Medicinal Plants
23.0,7.4,Warm-Season Fruits and Vegetables
22.4,7.6,Herbs and Aromatic Plants
23.2,7.4,Warm-Season Fruits and Vegetables
23.3,6.9,Warm-Season Fruits and Vegetables
22.9,7.6,Herbs and Aromatic Plants
21.6,5.8,Medicinal Plants
22.8,6.0,Legumes and Nitrogen-Fixers
24.5,5.9,Medicinal Plants
23.3,6.6,Warm-Season Fruits and Vegetables
23.8,7.6,Herbs and Aromatic Plants
23.6,6.0,Legumes and Nitrogen-Fixers
21.0,5.6,Medicinal Plants
21.0,7.0,Warm-Season Fruits and Vegetables
20.3,5.9,Medicinal Plants
21.0,5.8,Medicinal Plants
20.3,7.0,Warm-Season Fruits and Vegetables
22.1,6.4,Legumes and Nitrogen-Fixers
22.0,5.8,Medicinal Plants
21.0,6.4,Legumes and Nitrogen-Fixers
22.0,6.5,Warm-Season Fruits and Vegetables
24.0,5.9,Medicinal Plants
23.0,7.6,Herbs and Aromatic Plants
23.6,7.4,Warm-Season Fruits and Vegetables
22.6,7.9,Herbs and Aromatic Plants
19.8,7.2,Warm-Season Fruits and Vegetables
18.7,7.4,Warm-Season Fruits and Vegetables
21.6,6.0,Legumes and Nitrogen-Fixers
23.2,6.4,Legumes and Nitrogen-Fixers
21.9,7.2,Warm-Season Fruits and Vegetables
20.8,7.4,Warm-Season Fruits and Vegetables
23.6,6.1,Legumes and Nitrogen-Fixers
22.0,7.4,Warm-Season Fruits and Vegetables
21.6,7.3,Warm-Season Fruits and Vegetables
20.5,6.8,Warm-Season Fruits and Vegetables
21.9,7.7,Herbs and Aromatic Plants
20.7,8.0,Herbs and Aromatic Plants
21.0,7.2,Warm-Season Fruits and Vegetables
23.5,6.5,Warm-Season Fruits and Vegetables
21.3,6.7,Warm-Season Fruits and Vegetables
22.0,7.7,Herbs and Aromatic Plants
21.0,5.7,Medicinal Plants
21.5,5.6,Medicinal Plants
21.4,6.3,Legumes and Nitrogen-Fixers
19.7,7.1,Warm-Season Fruits and Vegetables
22.3,6.9,Warm-Season Fruits and Vegetables
19.7,5.8,Leafy Greens and Root Vegetables
22.1,7.4,Warm-Season Fruits and Vegetables
22.5,7.1,Warm-Season Fruits and Vegetables
22.4,7.6,Herbs and Aromatic Plants
21.3,6.7,Warm-Season Fruits and Vegetables
23.0,7.8,Herbs and Aromatic Plants
21.0,6.7,Warm-Season Fruits and Vegetables
19.0,7.3,Warm-Season Fruits and Vegetables
25.5,6.2,Tropical and Wetland Plants
27.2,7.8,Herbs and Aromatic Plants
26.9,6.3,Tropical and Wetland Plants
28.5,8.8,Drought-Resistant Plants
27.4,7.4,Herbs and Aromatic Plants
32.0,8.7,Drought-Resistant Plants
35.0,7.9,Drought-Resistant Plants
33.6,8.5,Drought-Resistant Plants
32.0,9.0,Drought-Resistant Plants
29.0,7.8,Herbs and Aromatic Plants
28.0,6.5,Tropical and Wetland Plants
29.0,6.9,Tropical and Wetland Plants
26.0,7.2,Herbs and Aromatic Plants
24.0,6.5,Warm-Season Fruits and Vegetables
23.6,5.9,Medicinal Plants
24.8,7.4,Warm-Season Fruits and Vegetables
26.0,6.2,Tropical and Wetland Plants
29.0,8.1,Drought-Resistant Plants
25.0,6.0,Tropical and Wetland Plants
25.6,7.5,Herbs and Aromatic Plants
17.7,5.8,Leafy Greens and Root Vegetables
19.0,7.4,Warm-Season Fruits and Vegetables
13.0,5.0,Berries and Evergreens
16.0,7.4,Stone Fruits
17.0,6.3,Leafy Greens and Root Vegetables
15.0,5.5,Berries and Evergreens
17.0,6.0,Leafy Greens and Root Vegetables
18.0,6.3,Leafy Greens and Root Vegetables
24.0,6.6,Warm-Season Fruits and Vegetables
14.0,5.1,Berries and Evergreens
14.0,6.0,Leafy Greens and Root Vegetables
12.0,5.3,Berries and Evergreens
20.0,7.2,Warm-Season Fruits and Vegetables
28.0,8.9,Drought-Resistant Plants
17.0,6.0,Leafy Greens and Root Vegetables
18.0,5.5,Leafy Greens and Root Vegetables
30.0,6.2,Tropical and Wetland Plants
9.0,6.7,Cool-Season Grains
30.0,8.7,Drought-Resistant Plants
14.0,4.8,Berries and Evergreens
12.0,5.2,Berries and Evergreens
16.0,6.6,Legumes and Nitrogen-Fixers
30.0,6.2,Tropical and Wetland Plants
20.0,7.6,Herbs and Aromatic Plants
21.0,7.9,Herbs and Aromatic Plants
23.0,6.7,Warm-Season Fruits and Vegetables
34.0,7.8,Drought-Resistant Plants
35.0,8.3,Drought-Resistant Plants
32.0,8.0,Drought-Resistant Plants
35.0,7.7,Drought-Resistant Plants
29.0,6.0,Tropical and Wetland Plants
31.0,7.7,Drought-Resistant Plants
31.0,7.6,Drought-Resistant Plants
27.0,8.9,Drought-Resistant Plants
30.0,7.2,Herbs and Aromatic Plants
20.0,7.8,Herbs and Aromatic Plants
24.0,7.0,Warm-Season Fruits and Vegetables
19.0,7.2,Warm-Season Fruits and Vegetables
25.0,5.9,Medicinal Plants
15.0,4.5,Berries and Evergreens
21.0,5.9,Medicinal Plants
26.0,5.7,Medicinal Plants
25.0,8.3,Drought-Resistant Plants
26.0,6.5,Tropical and Wetland Plants
28.0,5.6,Medicinal Plants
23.0,7.5,Warm-Season Fruits and Vegetables
25.0,7.6,Herbs and Aromatic Plants
24.0,7.1,Warm-Season Fruits and Vegetables
26.0,7.8,Herbs and Aromatic Plants
27.0,8.3,Drought-Resistant Plants
25.4,6.8,Tropical and Wetland Plants
